Date,Close,High,Low,Open,Volume
1986-05-07,0.06746863573789597,0.0679998511606715,0.06640620489234492,0.06746863573789597,5155200
1986-05-08,0.06799985468387604,0.06799985468387604,0.06693742378327837,0.06746863923357721,3542400
1986-05-09,0.06746863573789597,0.0679998511606715,0.06746863573789597,0.0679998511606715,6076800
1986-05-12,0.06799985468387604,0.06959350103477255,0.06746863923357721,0.06746863923357721,10483200
1986-05-13,0.06853107362985611,0.06906228910725155,0.06799985815246067,0.06799985815246067,3830400
1986-05-14,0.06799985468387604,0.06853107013417488,0.06799985468387604,0.06853107013417488,9302400
1986-05-15,0.06799985468387604,0.0690622855844737,0.06799985468387604,0.06799985468387604,3801600
1986-05-16,0.06853107362985611,0.07012472006204246,0.06799985815246067,0.06799985815246067,11952000
1986-05-19,0.06746863573789597,0.06853106658344703,0.06693742031512044,0.06853106658344703,11001600
1986-05-20,0.0669374093413353,0.06746862467702286,0.06640619400564773,0.06746862467702286,61977600
1986-05-21,0.06587497889995575,0.06746862491258249,0.06587497889995575,0.06693740957504024,8092800
1986-05-22,0.06587497889995575,0.066406194237498,0.06587497889995575,0.06587497889995575,4406400
1986-05-23,0.06587497889995575,0.06693740957504024,0.06587497889995575,0.06587497889995575,4089600
1986-05-27,0.06799985468387604,0.06799985468387604,0.0658749928826807,0.0658749928826807,13881600
1986-05-28,0.07012471556663513,0.07012471556663513,0.06799985379326949,0.06799985379326949,15523200
1986-05-29,0.07171899080276489,0.07278142195460882,0.06959351749241463,0.07012473306833661,45676800
1986-05-30,0.07437501847743988,0.07543744891211761,0.07225015760808444,0.07225015760808444,27072000
1986-06-02,0.07225019484758377,0.0743750568121445,0.07225019484758377,0.0743750568121445,19728000
1986-06-03,0.07225019484758377,0.07225019484758377,0.07118715285873854,0.07225019484758377,5011200
1986-06-04,0.07171899080276489,0.07278142195460882,0.07118716422018054,0.07225020637868686,4723200
1986-06-05,0.07278140634298325,0.07278140634298325,0.07118714895052347,0.07171897541903094,13708800
1986-06-06,0.07278140634298325,0.07278140634298325,0.07171897541903094,0.07278140634298325,3427200
1986-06-09,0.06959350407123566,0.07278140791863931,0.06959350407123566,0.07278140791863931,12672000
1986-06-10,0.06959350407123566,0.06959350407123566,0.06853107312428262,0.06959350407123566,3427200
1986-06-11,0.06959350407123566,0.06959350407123566,0.06853107312428262,0.06959350407123566,2304000
1986-06-12,0.0669374093413353,0.06959348601977311,0.06640619400564773,0.06959348601977311,13708800
1986-06-13,0.0669374093413353,0.06746862467702286,0.06640619400564773,0.0669374093413353,7891200
1986-06-16,0.06640619784593582,0.0674686285787516,0.06587498247952793,0.06693741321234371,9590400
1986-06-17,0.06746863573789597,0.06853106658344703,0.06693742031512044,0.06693742031512044,13075200
1986-06-18,0.0669374093413353,0.06746862467702286,0.06587497866996017,0.06746862467702286,4348800
1986-06-19,0.06640619784593582,0.0674686285787516,0.06587498247952793,0.06693741321234371,8467200
1986-06-20,0.06667180359363556,0.06693740898017168,0.06640619364735031,0.06640619364735031,3801600
1986-06-23,0.06746863573789597,0.06746863573789597,0.06534377404679385,0.06667181488360763,46195200
1986-06-24,0.0669374093413353,0.06799984001271042,0.06640619400564773,0.06746862467702286,14572800
1986-06-25,0.06587497889995575,0.06746862491258249,0.06587497889995575,0.06693740957504024,15235200
1986-06-26,0.06375012546777725,0.0664062024853826,0.06375012546777725,0.06587498708186154,19152000
1986-06-27,0.06321891397237778,0.06428134484509819,0.06268769853601756,0.06375012940873798,10396800
1986-06-30,0.06534375995397568,0.06693740587859749,0.06268768341293932,0.06321889872114658,62352000
1986-07-01,0.06534375995397568,0.06534375995397568,0.0648125446457684,0.06534375995397568,47577600
1986-07-02,0.06534375995397568,0.06534375995397568,0.0648125446457684,0.06534375995397568,52617600
1986-07-03,0.06640619784593582,0.06693741321234371,0.06587498247952793,0.06587498247952793,14140800
1986-07-07,0.06375012546777725,0.0664062024853826,0.06375012546777725,0.0664062024853826,14054400
1986-07-08,0.062156494706869125,0.06375014131355008,0.06162466816469285,0.06375014131355008,14256000
1986-07-09,0.059499796479940414,0.06215648473828126,0.05896858102957584,0.06215648473828126,46137600
1986-07-10,0.057906147092580795,0.06003100878262356,0.05525006998002734,0.05949979336011287,46886400
1986-07-11,0.059499796479940414,0.06056222738066957,0.05790615012884669,0.05790615012884669,17395200
1986-07-14,0.05870296061038971,0.06003100128057674,0.05790613985607694,0.05790613985607694,28598400
1986-07-15,0.059499796479940414,0.06056222738066957,0.05790615012884669,0.058702971024518484,13190400
1986-07-16,0.06162464618682861,0.06162464618682861,0.06003100014850688,0.06003100014850688,9360000
1986-07-17,0.0626876950263977,0.0626876950263977,0.061093437800070975,0.06162465320669067,6940800
1986-07-18,0.06321891397237778,0.06375012940873798,0.06109344122043509,0.06268769853601756,12326400
1986-07-21,0.06321891397237778,0.06428134484509819,0.06321891397237778,0.06321891397237778,3513600
1986-07-22,0.06534375995397568,0.06534375995397568,0.06321889872114658,0.06321889872114658,10512000
1986-07-23,0.06375012546777725,0.0664062024853826,0.06375012546777725,0.06534377167834046,20793600
1986-07-24,0.06587497889995575,0.06693740957504024,0.06481254822487126,0.06481254822487126,14140800
1986-07-25,0.06640619784593582,0.06693741321234371,0.06587498247952793,0.06587498247952793,20448000
1986-07-28,0.0648125410079956,0.0664061868431699,0.0648125410079956,0.0664061868431699,11808000
1986-07-29,0.06321891397237778,0.0653437757178186,0.06215648309965736,0.0648125602814584,14054400
1986-07-30,0.06109343841671944,0.06321891107111939,0.058968576768793295,0.06321891107111939,26409600
1986-07-31,0.06056220829486847,0.061624638860779284,0.060562208294868476,0.06109342357782388,15638400
1986-08-01,0.0600309856235981,0.06109341605875025,0.059499770406022015,0.060562200841174176,12902400
1986-08-04,0.0600309856235981,0.0600309856235981,0.05843733997086986,0.0600309856235981,12441600
1986-08-05,0.059499796479940414,0.06056222738066957,0.059499796479940414,0.060031011930304995,2822400
1986-08-06,0.058968573808670044,0.06003100457930088,0.05790614303803921,0.059499789193985464,18316800
1986-08-07,0.05843735858798027,0.059499789361604105,0.05790614320116835,0.05896857397479219,3657600
1986-08-08,0.058968573808670044,0.06003100457930088,0.05843735842335463,0.05843735842335463,4147200
1986-08-11,0.06109343841671944,0.06162465382870097,0.06003100759275636,0.06003100759275636,7948800
1986-08-12,0.0626876950263977,0.0626876950263977,0.061093437800070975,0.061093437800070975,9993600
1986-08-13,0.06321891397237778,0.06321891397237778,0.06215648309965736,0.06268769853601756,6883200
1986-08-14,0.0648125410079956,0.06534375628638704,0.06321889517282131,0.06321889517282131,20131200
1986-08-15,0.06507819145917892,0.0653437969839252,0.06428136576543707,0.06481258137468114,6105600
1986-08-18,0.06428135186433792,0.0653437828530711,0.06428135186433792,0.06507817738576306,12787200
1986-08-19,0.06428135186433792,0.06454696189139647,0.06321892087560473,0.06428135186433792,20390400
1986-08-20,0.06375012546777725,0.06428134087129832,0.06375012546777725,0.06428134087129832,20764800
1986-08-21,0.06375012546777725,0.0648125562748194,0.06375012546777725,0.06375012546777725,49536000
1986-08-22,0.0626876950263977,0.0642813412462568,0.06162465320669067,0.0637501258396371,5760000
1986-08-25,0.0626876950263977,0.0626876950263977,0.06162465320669067,0.0626876950263977,2419200
1986-08-26,0.062156494706869125,0.06268771024242945,0.06215649470686912,0.06268771024242945,10857600
1986-08-27,0.062156494706869125,0.06268771024242945,0.06162466816469285,0.06215649470686912,9532800
1986-08-28,0.062156494706869125,0.06268771024242945,0.06215649470686912,0.06215649470686912,3427200
1986-08-29,0.06056220829486847,0.0626876804330155,0.05949977772895767,0.06215646515006009,25430400
1986-09-02,0.058968573808670044,0.0605622199646163,0.05817174845082213,0.0605622199646163,5212800
1986-09-03,0.057374920696020126,0.058437351337831345,0.0557812747333033,0.058437351337831345,18316800
1986-09-04,0.062156494706869125,0.06215649470686912,0.05843737495133093,0.05843737495133093,39427200
1986-09-05,0.0648125410079956,0.0648125410079956,0.06162463833132687,0.06215646461603846,26352000
1986-09-08,0.06428135186433792,0.0653437828530711,0.06428135186433792,0.06481256735870451,9619200
1986-09-09,0.06534375995397568,0.06693740587859749,0.06428132933756113,0.06428132933756113,37526400
1986-09-10,0.06428135186433792,0.0658749983474377,0.06428135186433792,0.0653437828530711,10886400
1986-09-11,0.06162464618682861,0.06481254926987012,0.06162464618682861,0.06428133392376288,35654400
1986-09-12,0.0600309856235981,0.06215645750015262,0.0600309856235981,0.06162463127632633,24451200
1986-09-15,0.06109343841671944,0.06109343841671944,0.058968576768793295,0.06003100759275636,22492800
1986-09-16,0.06109343841671944,0.06162465382870097,0.06003100759275636,0.06109343841671944,5184000
1986-09-17,0.0626876950263977,0.0637501258396371,0.06056222239345128,0.061093437800070975,8035200
1986-09-18,0.06321891397237778,0.06428134484509819,0.06268769853601756,0.06268769853601756,5356800
1986-09-19,0.06321891397237778,0.06375012940873798,0.06268769853601756,0.06321891397237778,2505600
1986-09-22,0.0626876950263977,0.0632189104330174,0.0626876950263977,0.0632189104330174,4492800
1986-09-23,0.06375012546777725,0.06428134087129832,0.06268769466073511,0.06268769466073511,5961600
1986-09-24,0.06295329332351685,0.06375011400565711,0.06268768338963748,0.06375011400565711,4780800
1986-09-25,0.06162464618682861,0.06321890323154838,0.06162464618682861,0.06295329783836938,5155200
1986-09-26,0.06162464618682861,0.0621564725393339,0.061093430840721365,0.06162464618682861,2332800
1986-09-29,0.0600309856235981,0.06162463127632633,0.0600309856235981,0.06162463127632633,6192000
1986-09-30,0.0600309856235981,0.06109341605875025,0.0600309856235981,0.0600309856235981,5184000
1986-10-01,0.059499796479940414,0.06109344283103415,0.05843736557921126,0.060031011930304995,32428800
1986-10-02,0.059499796479940414,0.06056222738066957,0.05896858102957584,0.059499796479940414,22723200
1986-10-03,0.0600309856235981,0.060562200841174176,0.059499770406022015,0.059499770406022015,14716800
1986-10-06,0.0648125410079956,0.06587497156477846,0.06162463833132687,0.06162463833132687,85334400
1986-10-07,0.06614061444997787,0.06746865102800863,0.0648125733121962,0.0648125733121962,59788800
1986-10-08,0.06799985468387604,0.06879667557944923,0.06534377743238187,0.0661406028877052,119606400
1986-10-09,0.07012471556663513,0.07171897290316924,0.06799985379326949,0.06799985379326949,92563200
1986-10-10,0.07331261783838272,0.07490626413808699,0.0690622833660064,0.0701247142324759,76752000
1986-10-13,0.07012471556663513,0.07331261923319346,0.07012471556663513,0.07331261923319346,27129600
1986-10-14,0.07118715345859528,0.07171897996078175,0.07065593796297882,0.07065593796297882,12873600
1986-10-15,0.07437501847743988,0.07490623369477874,0.07118711616715678,0.07118711616715678,63532800
1986-10-16,0.07437501847743988,0.07490623369477874,0.07384380326010102,0.07437501847743988,21859200
1986-10-17,0.07649990171194077,0.07703111252483374,0.07437504022137098,0.07437504022137098,124444800
1986-10-20,0.07703114300966263,0.07809357417540128,0.07490628523793663,0.07649993198654459,43545600
1986-10-21,0.08021841943264008,0.08021841943264008,0.0775623466433815,0.0775623466433815,112377600
1986-10-22,0.08021841943264008,0.08101524491721789,0.07968720852258859,0.08021841943264008,54576000
1986-10-23,0.08021841943264008,0.08074963946219214,0.07942160306756287,0.08021841943264008,70444800
1986-10-24,0.0796872153878212,0.0802184263436377,0.07756235332555246,0.0802184263436377,101376000
1986-10-27,0.08234390616416931,0.08234390616416931,0.0802184240369253,0.0802184240369253,125654400
1986-10-28,0.08420314639806747,0.08553119187522007,0.08234389914515447,0.08234389914515447,142646400
1986-10-29,0.08181272447109222,0.08446880777790126,0.08074968196540777,0.08420319306356658,53222400
1986-10-30,0.08340632915496826,0.08446876005352327,0.08128146735785825,0.08181267824738564,44380800
1986-10-31,0.08234390616416931,0.0844687681653368,0.08181268610412687,0.08340633716475306,63734400
1986-11-03,0.08393754065036774,0.08446876066322978,0.08287510974414397,0.08287510974414397,42192000
1986-11-04,0.08712484687566757,0.08712484687566757,0.08393755366288251,0.08393755366288251,54403200
1986-11-05,0.09243752062320709,0.09296874018619,0.0865935400218544,0.08712475958483731,45100800
1986-11-06,0.09456249326467514,0.09668735580843606,0.0919064196447257,0.09243763072091421,72576000
1986-11-07,0.09403125941753387,0.09509369043213217,0.09243760833588582,0.0945624703650824,44323200
1986-11-10,0.09031210094690323,0.09403122364963966,0.08978088108192056,0.09403122364963966,28684800
1986-11-11,0.09084399789571762,0.0919064292789692,0.09084399789571762,0.09084399789571762,11894400
1986-11-12,0.09084399789571762,0.09296886066222079,0.08978094638616615,0.09084399789571762,34156800
1986-11-13,0.08951529860496521,0.09137516593521675,0.08924969316428749,0.09084395505386132,30211200
1986-11-14,0.09031210094690323,0.09031210094690323,0.08765601986098541,0.08951527570917811,18720000
1986-11-17,0.09084399789571762,0.0919064292789692,0.08924973525429257,0.09031216663754416,24307200
1986-11-18,0.08606241643428802,0.09137518283440865,0.08606241643428802,0.09084397185480952,59673600
1986-11-19,0.08924967050552368,0.08978088125201499,0.08606237866808247,0.08606237866808247,48729600
1986-11-20,0.09615614265203476,0.09615614265203476,0.08924973243223538,0.08924973243223538,98179200
1986-11-21,0.09934334456920624,0.10040639505926281,0.09668727321807548,0.09668727321807548,91065600
1986-11-24,0.10731226950883865,0.10784348053540133,0.09615612662981975,0.09934342014770355,173836800
1986-11-25,0.10837461054325104,0.1089058211279909,0.10678096055004142,0.1073121802542763,95788800
1986-11-26,0.10731226950883865,0.10890591170802925,0.10731226950883865,0.1083747006814666,38793600
1986-11-28,0.10571853816509247,0.10784339890190675,0.10465611691618104,0.10731218827745104,41328000
1986-12-01,0.10359375923871994,0.10624983246373615,0.10306253912201545,0.10571861234703164,40291200
1986-12-02,0.10412491112947464,0.10624977215111225,0.10412491112947463,0.10412491112947463,28771200
1986-12-03,0.1033281460404396,0.10518740279520009,0.10306254053818875,0.10412497166669442,35164800
1986-12-04,0.1046561747789383,0.10571859661524609,0.10253131286732119,0.10332812924455205,42508800
1986-12-05,0.10412491112947464,0.10518734164029345,0.10412491112947463,0.1046561309446325,107510400
1986-12-08,0.10306254774332047,0.10518741014888154,0.1014689054989011,0.10412497894610101,22665600
1986-12-09,0.1025313287973404,0.10359375991821604,0.10200010867715151,0.10306253979802714,16099200
1986-12-10,0.1033281460404396,0.1035937606621927,0.10146889840518135,0.10253132953368703,27590400
1986-12-11,0.10412491112947464,0.1046561309446325,0.10306248061865582,0.1033280859664863,11635200
1986-12-12,0.10040639340877533,0.10412489506313254,0.10040639340877534,0.10412489506313254,25286400
1986-12-15,0.0977497324347496,0.10093763547497155,0.09615608185808437,0.1004064246957487,50774400
1986-12-16,0.09881213307380676,0.10040639417220648,0.09828091333657636,0.09828091333657636,77299200
1986-12-17,0.0998745784163475,0.10040640923959063,0.09881214790194974,0.09881214790194974,23356800
1986-12-18,0.10067204385995865,0.10093764928591192,0.09934338748471967,0.09987460745612581,12672000
1986-12-19,0.10306254774332047,0.10412497894610101,0.1009376853377594,0.1009376853377594,56592000
1986-12-22,0.10412491112947464,0.10518734164029345,0.10306248061865582,0.10306248061865582,18316800
1986-12-23,0.10518740117549896,0.10518740117549896,0.10412497006335286,0.10412497006335286,23788800
1986-12-24,0.10492176562547684,0.1051873710475627,0.10465616020339097,0.1051873710475627,7027200
1986-12-26,0.1046561747789383,0.10571859661524609,0.10465617477893828,0.10492178023801524,3715200
1986-12-29,0.10040639340877533,0.10571853602371548,0.10040639340877534,0.10465611479632385,41702400
1986-12-30,0.10146886855363846,0.10200007940186108,0.09934338679578014,0.10040643773769367,25401600
1986-12-31,0.1025313287973404,0.10412497091890278,0.10146889767646476,0.10146889767646476,23356800
1987-01-02,0.10146886855363846,0.10359373018552805,0.10093764858591629,0.10253129936958325,12643200
1987-01-05,0.10731226950883865,0.1083747006814666,0.10093768247307107,0.10146890261913634,48499200
1987-01-06,0.10890588164329529,0.1094371016427111,0.1067810198846322,0.10731223988404802,40032000
1987-01-07,0.11474984139204025,0.11474984139204025,0.10890585729596047,0.10890585729596047,60998400
1987-01-08,0.11846838146448135,0.11953143256763374,0.11528108853321258,0.11528108853321258,61488000
1987-01-09,0.12324997037649155,0.12378119057110964,0.11793720302109761,0.11846841409621227,63705600
1987-01-12,0.1312188059091568,0.13228123706102832,0.12218752555183533,0.12324995670370684,128793600
1987-01-13,0.12749963998794556,0.13015633257299108,0.1253747783728804,0.13015633257299108,76320000
1987-01-14,0.12749963998794556,0.1280308508319621,0.12484355840936438,0.12749963998794556,69465600
1987-01-15,0.13440608978271484,0.13759338322736042,0.12749968087240698,0.12749968087240698,117014400
1987-01-16,0.1312188059091568,0.13440609024526892,0.12856211246306443,0.13440609024526892,65433600
1987-01-19,0.13599970936775208,0.13599970936775208,0.12856208205705053,0.1312187748748127,88243200
1987-01-20,0.13812457025051117,0.1413124739376246,0.13546848845692802,0.13599970846344472,95760000
1987-01-21,0.14396853744983673,0.14768704990031434,0.13546847983598392,0.13812456146053934,108489600
1987-01-22,0.1583125740289688,0.1588437848615658,0.13971881784368367,0.1439685318629575,116035200
1987-01-23,0.14343734085559845,0.16468718149941994,0.14343734085559845,0.1583125959101949,317894400
1987-01-26,0.14609339833259583,0.14768704912283948,0.13971882253012,0.14449975666185177,116553600
1987-01-27,0.1519373655319214,0.1540622178030456,0.14609338114155984,0.14609338114155984,114105600
1987-01-28,0.15246863663196564,0.15459349873602884,0.14768708133146766,0.15193741654619905,76723200
1987-01-29,0.14609339833259583,0.15406223593178703,0.14290611499110772,0.15246860338054255,79228800
1987-01-30,0.15539030730724335,0.1556559036418215,0.14396855234131356,0.14609341421294444,104169600
1987-02-02,0.15512466430664062,0.158312567536433,0.15512466430664062,0.15539027883154533,46915200
1987-02-03,0.15246863663196564,0.15671836084009205,0.14981255444213584,0.15512470970229386,59328000
1987-02-04,0.15299980342388153,0.1535310142367745,0.15087494193331175,0.15246859261098855,31737600
1987-02-05,0.1519373655319214,0.1540622178030456,0.1503437240487036,0.15299979622723275,42652800
1987-02-06,0.14635905623435974,0.15273425405138022,0.1455622306031882,0.1519374284202087,45619200
1987-02-09,0.14503102004528046,0.14609345125044262,0.144234203481036,0.14609345125044262,136080000
1987-02-10,0.14556218683719635,0.14556218683719635,0.14184368354227048,0.1450309668696358,44668800
1987-02-11,0.15246863663196564,0.15246863663196564,0.14609343019366947,0.14609343019366947,60307200
1987-02-12,0.16309352219104767,0.16389034762877394,0.1524686115326933,0.1524686115326933,185731200
1987-02-13,0.16149985790252686,0.16521835156446835,0.1577813460015888,0.1630934902266461,81763200
1987-02-17,0.1625622659921646,0.16309347672288801,0.15778133293766378,0.16149984453071778,70732800
1987-02-18,0.15246863663196564,0.1652184111434483,0.15193741654619905,0.16256233807312007,128592000
1987-02-19,0.14609339833259583,0.15193738341062815,0.14449975666185177,0.15193738341062815,317750400
1987-02-20,0.1444997638463974,0.1460934055963775,0.14237490210009054,0.1460934055963775,87897600
1987-02-23,0.153531014919281,0.15565587641929665,0.1413124548475093,0.14449974709753274,125913600
1987-02-24,0.1609686315059662,0.16149986052830625,0.15353100569627753,0.15353100569627753,120816000
1987-02-25,0.1583125740289688,0.16389033336873368,0.15724953223782429,0.16096864643095235,65001600
1987-02-26,0.1641559600830078,0.16893751453506453,0.1551246821768976,0.15831258577393428,145209600
1987-02-27,0.16309352219104767,0.16521838394531768,0.1604374495579602,0.16415596218768275,37555200
1987-03-02,0.1583125740289688,0.1630935080003389,0.15724953223782429,0.1630935080003389,79516800
1987-03-03,0.1583125740289688,0.15990622476575836,0.15618709233363176,0.1583125740289688,81100800
1987-03-04,0.1694687306880951,0.16999994157665552,0.15778137981874749,0.1583125907073079,98179200
1987-03-05,0.17743755877017975,0.18115607125666405,0.16946872105187494,0.16946872105187494,128188800
1987-03-06,0.17690637707710266,0.17850002815390104,0.17265603290555917,0.17743758802303464,63561600
1987-03-09,0.1737184226512909,0.17743753655921154,0.17265598282857358,0.17690632576735146,38275200
1987-03-10,0.17903120815753937,0.18115606981302598,0.17318721391922579,0.1737184430123469,74102400
1987-03-11,0.18168728053569794,0.18274970224317294,0.17956241888174868,0.18168728053569794,43862400
1987-03-12,0.1824841946363449,0.18381223153571047,0.17743764347535096,0.18168736884892395,71337600
1987-03-13,0.17584328353405,0.1838121202311136,0.17212477152410924,0.18248408413591985,105120000
1987-03-16,0.17478090524673462,0.17531211622402743,0.16946875899579966,0.17531211622402743,88473600
1987-03-17,0.1806248128414154,0.1816872342783995,0.17424960937670972,0.17478082009520177,54547200
1987-03-18,0.19018739461898804,0.19178102757688825,0.18168732576137545,0.18168732576137545,119347200
1987-03-19,0.1939058005809784,0.1939058005809784,0.1870000062224277,0.19018730715037138,62812800
1987-03-20,0.19178108870983124,0.1939059515700322,0.1907186663992356,0.1939059515700322,38246400
1987-03-23,0.1904529631137848,0.19443707228384338,0.18859371581555767,0.19178099950380434,67478400
1987-03-24,0.19178108870983124,0.19284352925943654,0.18593710939720864,0.18593710939720864,69609600
1987-03-25,0.19098418951034546,0.19284345519835563,0.18965615301262542,0.19178101505677803,33840000
1987-03-26,0.189656063914299,0.1912497142584848,0.18912485321256844,0.19098409978812247,33379200
1987-03-27,0.1949683576822281,0.1992186845392091,0.19071863271245834,0.19071863271245834,120873600
1987-03-30,0.2055937796831131,0.2055937796831131,0.18806245631682275,0.19496825105624407,186134400
1987-03-31,0.2055937796831131,0.21037471309971276,0.20293708746345657,0.20293708746345657,125337600
1987-04-01,0.19337467849254608,0.2098435869588482,0.19231223828315402,0.2055938625992875,259430400
1987-04-02,0.2018747627735138,0.20612510796820302,0.19656261555744575,0.19656261555744575,159955200
1987-04-03,0.21196839213371277,0.2130308138183827,0.20187467480839216,0.20187467480839216,155606400
1987-04-06,0.2109060436487198,0.2124996951056539,0.20718754790121596,0.21196848403301144,98956800
1987-04-07,0.19974979758262634,0.21090591646272092,0.19974979758262634,0.21090591646272092,73728000
1987-04-08,0.2055937796831131,0.20771864100593476,0.19974980459872227,0.19974980459872227,106214400
1987-04-09,0.2018747627735138,0.20559389689439758,0.20028112955209745,0.20559389689439758,71568000
1987-04-10,0.2032027244567871,0.20346832075216045,0.2013434591941813,0.20187467002392648,43372800
1987-04-13,0.19656243920326233,0.20293702108672632,0.1954993978831712,0.20293702108672632,50256000
1987-04-14,0.19974979758262634,0.20293708033540916,0.1933745937122081,0.1965624965908477,87379200
1987-04-15,0.20399950444698334,0.2061249858481895,0.2013434324125555,0.2013434324125555,95961600
1987-04-16,0.2093123495578766,0.21356205514210927,0.2034683546151288,0.20399956553328272,188092800
1987-04-20,0.2034684270620346,0.2114372685147812,0.20293721595473782,0.20931242408559414,100310400
1987-04-21,0.2066562920808792,0.20824994333338884,0.19921866317469056,0.20346838768871325,113184000
1987-04-22,0.2093123495578766,0.20984356047603048,0.2066562584891041,0.2066562584891041,74678400
1987-04-23,0.2093123495578766,0.21143719323049218,0.20612504757095018,0.20931234955787656,48326400
1987-04-24,0.21037480235099792,0.21143722434364193,0.20665628889873552,0.2093123803583539,54172800
1987-04-27,0.21037480235099792,0.2119684535789681,0.20665628889873552,0.21037480235099792,53107200
1987-04-28,0.22578121721744537,0.2263124463263925,0.20824989058419743,0.21037475230298647,111081600
1987-04-29,0.21940603852272034,0.23162460031743096,0.21940603852272034,0.22578122580866447,85161600
1987-04-30,0.22099964320659637,0.22578119721654025,0.2162187093225917,0.21940601073792698,88041600
1987-05-01,0.22312454879283905,0.22365577795961766,0.2183436139648443,0.22099968684273008,37843200
1987-05-04,0.2273748517036438,0.22896850243780117,0.2220620867825011,0.22312450844594034,34531200
1987-05-05,0.24596871435642242,0.24596871435642245,0.22790615276312284,0.22790615276312284,110995200
1987-05-06,0.24012461304664612,0.24809346827453801,0.23906219142718252,0.24596860679661306,153504000
1987-05-07,0.2512807846069336,0.2518119954869246,0.2385310121661418,0.24012464480611495,289699200
1987-05-08,0.2688121795654297,0.2725313132700967,0.251812059180666,0.251812059180666,150048000
1987-05-11,0.26137444376945496,0.2688120697759106,0.26110884749025526,0.2688120697759106,127382400
1987-05-12,0.252343088388443,0.2640310346469811,0.24862457775779678,0.26137434331613,148464000
1987-05-13,0.25871846079826355,0.25978090099858353,0.2539375254943325,0.2539375254943325,73382400
1987-05-14,0.26084327697753906,0.26562483156468436,0.25871841519048067,0.25871841519048067,59961600
1987-05-15,0.25340625643730164,0.26031205232017895,0.25340625643730164,0.26031205232017895,84326400
1987-05-18,0.2449062168598175,0.2534062846300944,0.23799981832158495,0.2534062846300944,172598400
1987-05-19,0.2364060878753662,0.24490613454988058,0.2364060878753662,0.24490613454988058,78336000
1987-05-20,0.23268702626228333,0.23534371912565213,0.22790609168727116,0.23534371912565213,228355200
1987-05-21,0.2369374930858612,0.23959356720228261,0.23321837649212457,0.23321837649212457,93312000
1987-05-22,0.23003099858760834,0.2379998567257432,0.2289685765801461,0.23693741647927652,64627200
1987-05-26,0.23268702626228333,0.23374946630061985,0.2294997426252755,0.23003095352494335,46886400
1987-05-27,0.23268702626228333,0.23799981010199298,0.23162460446294766,0.23268702626228333,48758400
1987-05-28,0.24703116714954376,0.24756239649661338,0.2321559064372267,0.2326871175452883,108662400
